profile_id,dataset,latitude,longitude,embedding_sim_to_cluster_0,embedding_sim_to_cluster_1,embedding_sim_to_cluster_2,embedding_sim_to_cluster_3,embedding_sim_to_cluster_4,embedding_max_sim,embedding_best_cluster
1144144,WOSIS 2023,44.6363907,-90.1291655999999,0.2783728783278257,0.6405202778321695,0.3857265175443156,0.4160750465088633,0.48803028672067633,0.6405202778321695,1
1144145,WOSIS 2023,44.6413878999999,-90.1063919,0.12617436269355248,0.2905270591532441,0.42366122588690147,0.21520726011209804,0.36245199178154974,0.42366122588690147,2
1144178,WOSIS 2023,46.4464530999999,-86.7903060999999,0.6898972010224588,0.9017448899590789,0.46206999312182984,0.7920997723613549,0.7419681533972556,0.9017448899590789,1
1144218,WOSIS 2023,46.5252762,-85.8380051,0.34097328456852033,0.7746980276832427,0.45474213649278045,0.4873795108992989,0.5785352854069516,0.7746980276832427,1
1144227,WOSIS 2023,44.8280563,-70.4738921999999,0.41577570789021506,0.8084128419307199,0.5012602443170859,0.5570630379638578,0.6432243452517302,0.8084128419307199,1
1144239,WOSIS 2023,46.4381752,-86.4629364,0.32389136943465,0.7631753095834132,0.42872438872905405,0.47191492006008134,0.550681129212197,0.7631753095834132,1
1144338,WOSIS 2023,46.7121429,-89.2128296,0.7340724051649491,0.7327301033618704,0.42667152114244516,0.7753198718858386,0.67490143828713,0.7753198718858386,3
1144339,WOSIS 2023,46.6913375999999,-89.8068008,0.5783210729638795,0.8684894234437124,0.46961431324406855,0.7076909232582042,0.7035707339590536,0.8684894234437124,1
1144578,WOSIS 2023,39.1353683,-120.2187195,0.0637039746053078,0.30313574145187727,0.344982526064907,0.1728537213766957,0.3338696890915238,0.344982526064907,2
1145572,WOSIS 2023,58.2095388999999,-152.5463139,0.5407822418740886,0.6581248062095542,0.6577327243981779,0.6272146605348133,0.7020587806770416,0.7020587806770416,4
1145648,WOSIS 2023,44.8563880999999,-71.6669464,0.5570664654741444,0.8894185102908095,0.6209394057483517,0.7048714892524418,0.7860486392446403,0.8894185102908095,1
1145863,WOSIS 2023,59.0836388999999,-154.2775556,0.32907103884093647,0.6375243826295625,0.8090288853683353,0.47261446986542477,0.6960011456632764,0.8090288853683353,2
1145958,WOSIS 2023,46.2316665999999,-89.7013855,0.6338605111698775,0.8061660658540634,0.4337367006400105,0.7436926240650356,0.7001436785628801,0.8061660658540634,1
1146083,WOSIS 2023,44.5577773999999,-72.3933334,0.7264745122862762,0.8132121327576234,0.4737482298964816,0.7996429410330338,0.7321451254049464,0.8132121327576234,1
1146401,WOSIS 2023,43.6722220999999,-74.0611114999999,0.5171250210379755,0.7954928846456439,0.4123317877491049,0.6203648396911299,0.6256455654844896,0.7954928846456439,1
1146402,WOSIS 2023,43.8836098,-74.4266662999999,0.5091044942636525,0.6307517519792355,0.4600991278754352,0.5956644189240546,0.599049935211734,0.6307517519792355,1
1146445,WOSIS 2023,46.5619431,-88.3119430999999,0.5469474067566747,0.8634216990386684,0.47157622076569355,0.6849156014370503,0.7017222903237643,0.8634216990386684,1
1146459,WOSIS 2023,42.9472237,-72.8458327999999,0.3412009760516959,0.6870170770954376,0.3654883006837195,0.46147420462340893,0.4958434800492311,0.6870170770954376,1
1146465,WOSIS 2023,45.6138878,-89.1086121,0.4039125696934909,0.8144954062175467,0.4539055498710036,0.5547437708797606,0.6140532710733594,0.8144954062175467,1
1146506,WOSIS 2023,42.851387,-72.8027802,0.805370629251741,0.6049031098563745,0.2840441271893952,0.7652453461994755,0.5713755896791687,0.805370629251741,0
1146630,WOSIS 2023,46.0738907,-88.8258361999999,0.5010047130984917,0.8271652880755946,0.46009586448251216,0.6391592590750239,0.6670674985848953,0.8271652880755946,1
1146686,WOSIS 2023,44.503334,-71.5147247,0.2063666581633469,0.47820351100722563,0.602718255148778,0.3260781198701295,0.5159319274480708,0.602718255148778,2
1146891,WOSIS 2023,44.2455558999999,-74.0377807999999,0.8201342906792058,0.4961694691277198,0.2803326940572854,0.7544688982240848,0.5499493919163966,0.8201342906792058,0
1146892,WOSIS 2023,44.8950005,-73.8855590999999,0.35430565709555006,0.782574765526149,0.43972791435143,0.5017313203761599,0.5759014290706419,0.782574765526149,1
1146963,WOSIS 2023,46.0152779,-68.019722,0.882194309504691,0.8586296931707665,0.5427211449440246,0.9223424223886265,0.8320802243260333,0.9223424223886265,3
1147010,WOSIS 2023,47.1055564999999,-116.2900009,0.5591491601494257,0.43230537691247206,0.27146552602972196,0.5531314687031005,0.4832854067872253,0.5591491601494257,0
1147029,WOSIS 2023,45.0255547,-90.8405532999999,0.11602134953046334,0.2769452570943837,0.4467080998119486,0.2062286060997033,0.35045998989938804,0.4467080998119486,2
1148018,WOSIS 2023,43.7769431999999,-72.0272522,0.6471693047057346,0.8653412934137911,0.45104068727292057,0.7513018993833762,0.7107466095659012,0.8653412934137911,1
1179051,WOSIS 2023,44.9019431999999,-89.8458327999999,0.42150922166806465,0.4143208222748531,0.4791652355365801,0.462247207753981,0.5150700118631237,0.5150700118631237,4
1179159,WOSIS 2023,46.5220145999999,-86.4608535999999,0.350514736648492,0.7890779486572048,0.45143847343159543,0.5037039792166651,0.5872522587017338,0.7890779486572048,1
1179212,WOSIS 2023,46.6377372999999,-90.1717910999999,0.42172172804050223,0.8277169144591944,0.47763882196743584,0.5712266808123635,0.6357663854818434,0.8277169144591944,1
1179256,WOSIS 2023,46.8554267999999,-88.9537124999999,0.3395195955983627,0.7848010009080836,0.501683973604912,0.5017806734724304,0.6108853906177212,0.7848010009080836,1
1179563,WOSIS 2023,46.7442016999999,-89.0581664999999,0.3892633436827924,0.7856676348910551,0.6782511159925043,0.5631258068676035,0.7312039975368944,0.7856676348910551,1
1180419,WOSIS 2023,44.6334724,-74.1204986999999,0.4146083781909338,0.8094354347455345,0.48153683708680217,0.5583031776835629,0.6318878687559503,0.8094354347455345,1
1180447,WOSIS 2023,44.7412777999999,-69.1606388999999,0.16231212310340554,0.2965480977854069,0.49191701146220046,0.2198397263100781,0.36852448122512704,0.49191701146220046,2
1180459,WOSIS 2023,40.4398332999999,-121.2800556,0.1299416090573737,0.26341136470888477,0.36718494245694655,0.20611401921764191,0.3341397134726933,0.36718494245694655,2
1180461,WOSIS 2023,40.5181333,-121.47315,0.18925263156491295,0.19313600128465924,0.40677391032767757,0.2197357613618745,0.3374270988711365,0.40677391032767757,2
1180609,WOSIS 2023,60.1558332999999,-149.4325,0.5306347512331483,0.4245206074693148,0.211652655301691,0.5137698415811435,0.3851027313530784,0.5306347512331483,0
1180729,WOSIS 2023,43.7162209,-122.0082855,0.4755540448758092,0.3496625846313147,0.27498873609499436,0.48213641809153085,0.424144781643417,0.48213641809153085,3
1181002,WOSIS 2023,45.6305046,-69.5338210999999,0.9183206501737236,0.7455550227495912,0.49447579076920484,0.9016128557042344,0.7660326929061353,0.9183206501737236,0
1181003,WOSIS 2023,46.1066131999999,-69.2032547,0.7048873810923311,0.7963771632715148,0.6892170567894991,0.8023543669085562,0.8550506868965451,0.8550506868965451,4
1181477,WOSIS 2023,46.1222228999999,-84.7344437,0.5550011555460166,0.882370456722631,0.47792163074387045,0.6881355293455786,0.6995613901482973,0.882370456722631,1
1181571,WOSIS 2023,44.6077766,-71.1999969,0.4651480017154714,0.8185776070736678,0.7404885541754089,0.6336926315663215,0.8020422316332438,0.8185776070736678,1
1181707,WOSIS 2023,47.0508347,-88.7305527,0.2982210350642437,0.7394117079529156,0.4117957333812084,0.43817324798065627,0.5186104912839568,0.7394117079529156,1
1181763,WOSIS 2023,47.1011123999999,-67.7294464,0.3820550188953486,0.4208648800214804,0.5855206827544854,0.4439830207840333,0.5573455583409166,0.5855206827544854,2
1181766,WOSIS 2023,44.8988876,-71.4516677999999,0.7389665009031361,0.8374902250138031,0.43374199009191156,0.8063577194988714,0.7198239378652059,0.8374902250138031,1
1181767,WOSIS 2023,44.3997231,-73.8866653,0.7228236949456799,0.7275438483636263,0.3568682239002779,0.7609354856468372,0.6428698835714177,0.7609354856468372,3
1181773,WOSIS 2023,48.0155563,-120.5866699,0.14219710287115656,0.2701708955813363,0.424601041830402,0.21308140110690474,0.35765422898953797,0.424601041830402,2
1181774,WOSIS 2023,47.9736099,-120.5338898,0.37519665933733487,0.12779903650501606,0.06815151962535107,0.3142597572089403,0.1722235585058507,0.37519665933733487,0
1181812,WOSIS 2023,46.0152779,-68.0030593999999,0.4112843101617425,0.6250627866119223,0.8775072713856069,0.5517314831659025,0.7757044861486658,0.8775072713856069,2
1181844,WOSIS 2023,44.7563895999999,-90.6641692999999,0.10280622448573364,0.28021589127872426,0.4004615608012465,0.18379700016536077,0.30047355321774055,0.4004615608012465,2
1181867,WOSIS 2023,47.1005553999999,-116.296668999999,0.21771787961286082,0.24845771651178564,0.34093418327156916,0.24329519085978119,0.3147372515458651,0.34093418327156916,2
1182641,WOSIS 2023,45.5950011999999,-91.5316696,0.3055319116158489,0.712252850992357,0.33884088555262887,0.43466123230215775,0.48287473323924135,0.712252850992357,1
1182672,WOSIS 2023,44.1974982999999,-71.7486114999999,0.8348685317137248,0.7111276273833425,0.40760129243090254,0.8476676144653496,0.7034760967717072,0.8476676144653496,3
1182677,WOSIS 2023,44.9455566,-90.5372238,0.1514667133812581,0.25736437184425415,0.4841433577895429,0.2247592699200718,0.34949838615816314,0.4841433577895429,2
1182678,WOSIS 2023,44.9486121999999,-90.5355529999999,0.057453855850385455,0.2814579740794696,0.5293257288834071,0.158862607416712,0.36719638046493946,0.5293257288834071,2
1182887,WOSIS 2023,46.7641678,-115.8386078,0.5180453239138878,0.48657186675860536,0.3806839332510806,0.5383762642371158,0.523174831046992,0.5383762642371158,3
1214012,WOSIS 2023,39.1876861,-120.159925,0.3862373679161938,0.2484600941963598,0.12519946147909625,0.37090858478951966,0.2856203895681753,0.3862373679161938,0
1214052,WOSIS 2023,44.495226,-72.7971069999999,0.43098223388438534,0.7685353790106332,0.3320458933868617,0.5414533045736338,0.5394365591075716,0.7685353790106332,1
1214105,WOSIS 2023,45.0431670999999,-71.4713363999999,0.379788677485759,0.7897202384129499,0.5872742702992075,0.538152657139863,0.6769736296848857,0.7897202384129499,1
1214149,WOSIS 2023,46.5908317999999,-89.1772995,0.25665943512371897,0.4649822138677014,0.6059106348160229,0.3632231654089803,0.5395213555909594,0.6059106348160229,2
1214168,WOSIS 2023,46.5892563,-89.1795501999999,0.6503842277652073,0.7533345951140865,0.5415561248179344,0.74972889388666,0.7478083551625286,0.7533345951140865,1
1214180,WOSIS 2023,44.9616661,-69.163887,0.21986228222819607,0.32851456516202787,0.47907568594846,0.2902719770232228,0.4217672261888329,0.47907568594846,2
1214490,WOSIS 2023,44.9721107,-69.0507506999999,0.23064679721372758,0.4580945229434413,0.6377916645324845,0.33810358801019763,0.5344017702863448,0.6377916645324845,2
1215474,WOSIS 2023,60.1172222,-149.3338889,0.2378775239662036,0.40156930196412627,0.37734012950901746,0.31421484158860624,0.40887179655652656,0.40887179655652656,4
1215670,WOSIS 2023,43.5361099,-75.4625015,0.14865080218298027,0.41587040990002455,0.5246799421338506,0.25250993933678656,0.4374863015357641,0.5246799421338506,2
1215685,WOSIS 2023,44.2230568,-71.851387,0.4919509126369341,0.7774386366672792,0.6236532804738999,0.6202110957943983,0.7267134431420539,0.7774386366672792,1
1215751,WOSIS 2023,45.0372238,-89.7680588,0.18834178595557344,0.3352293281843273,0.4632905275284754,0.27847512165219307,0.4136687624748654,0.4632905275284754,2
1215752,WOSIS 2023,44.4933319,-89.7455520999999,0.07993774323871049,0.19939701315786565,0.48447954220154327,0.15396878767482164,0.32879935097390817,0.48447954220154327,2
1216144,WOSIS 2023,44.2122231,-73.9294433999999,0.7964852193515828,0.5953156836905278,0.260927549331082,0.754622750708355,0.5588363960404933,0.7964852193515828,0
1216183,WOSIS 2023,46.4852791,-88.5102768,0.6208502857590977,0.8563247965531239,0.49127725361732527,0.7478207075278891,0.7442062900566244,0.8563247965531239,1
