core_id,study_id,latitude,longitude,ecosystem,depth_cm_midpoint,thickness_cm,soc_harmonized,bd_harmonized,carbon_stock_kg_m2,data_source,elevationRelMHW,elevation_m,slope,VH_mean,VVVH_ratio,VV_mean,B,EVI_median,G,LSWI_median,NDBI_median,NDVI_median,NIR,R,SAVI_median,SWIR1,SWIR2,brightness,greenness,mNDWI_median,wetness
3_588,3,48.30213,-122.44812,FL,40.0,20,7.5,1.50625,2.259375,global,-0.5,0,0.0,-29.529938385967377,8.801288860482742,-20.728649525484634,0.2513999938964844,0.031974309938109916,0.22419999539852142,0.05607821177912289,-0.05607821177912289,0.017539763033823794,0.21610000729560852,0.20864999294281006,0.012084370398828391,0.19314999878406525,0.17319999635219574,0.48904977129101757,-0.09804371746629473,0.07439798022585355,0.0076355958744883795
3_588,3,48.30213,-122.44812,FL,75.0,50,20.5,1.12,11.48,global,-0.5,0,0.0,-29.529938385967377,8.801288860482742,-20.728649525484634,0.2513999938964844,0.031974309938109916,0.22419999539852142,0.05607821177912289,-0.05607821177912289,0.017539763033823794,0.21610000729560852,0.20864999294281006,0.012084370398828391,0.19314999878406525,0.17319999635219574,0.48904977129101757,-0.09804371746629473,0.07439798022585355,0.0076355958744883795
3_589,3,48.2777,-122.46978,SG,7.5,15,12.390625,1.25125,2.3255654296875,global,-0.5,0,0.0,-30.241919273708678,9.018576195354566,-21.223343078354112,0.2016499936580658,0.04994596392329576,0.17829999327659607,0.07729038099125853,-0.07729038099125853,0.038550067280286426,0.18050000071525574,0.1670999974012375,0.02371402196282786,0.15459999442100525,0.1256999969482422,0.3930906969591975,-0.07058497454524038,0.07119254950865109,0.014456407471001166
3_589,3,48.2777,-122.46978,SG,22.5,15,7.962890625,1.4193749999999998,1.695349182128906,global,-0.5,0,0.0,-30.241919273708678,9.018576195354566,-21.223343078354112,0.2016499936580658,0.04994596392329576,0.17829999327659607,0.07729038099125853,-0.07729038099125853,0.038550067280286426,0.18050000071525574,0.1670999974012375,0.02371402196282786,0.15459999442100525,0.1256999969482422,0.3930906969591975,-0.07058497454524038,0.07119254950865109,0.014456407471001166
3_589,3,48.2777,-122.46978,SG,40.0,20,8.40625,1.479375,2.48719921875,global,-0.5,0,0.0,-30.241919273708678,9.018576195354566,-21.223343078354112,0.2016499936580658,0.04994596392329576,0.17829999327659607,0.07729038099125853,-0.07729038099125853,0.038550067280286426,0.18050000071525574,0.1670999974012375,0.02371402196282786,0.15459999442100525,0.1256999969482422,0.3930906969591975,-0.07058497454524038,0.07119254950865109,0.014456407471001166
3_589,3,48.2777,-122.46978,SG,75.0,50,7.522697888458622,1.34,5.040207585267277,global,-0.5,0,0.0,-30.241919273708678,9.018576195354566,-21.223343078354112,0.2016499936580658,0.04994596392329576,0.17829999327659607,0.07729038099125853,-0.07729038099125853,0.038550067280286426,0.18050000071525574,0.1670999974012375,0.02371402196282786,0.15459999442100525,0.1256999969482422,0.3930906969591975,-0.07058497454524038,0.07119254950865109,0.014456407471001166
3_590,3,48.2777,-122.46978,FL,7.5,15,12.28515625,1.2307812500000002,2.268050994873047,global,-0.5,0,0.0,-30.241919273708678,9.018576195354566,-21.223343078354112,0.2016499936580658,0.04994596392329576,0.17829999327659607,0.07729038099125853,-0.07729038099125853,0.038550067280286426,0.18050000071525574,0.1670999974012375,0.02371402196282786,0.15459999442100525,0.1256999969482422,0.3930906969591975,-0.07058497454524038,0.07119254950865109,0.014456407471001166
3_590,3,48.2777,-122.46978,FL,22.5,15,8.0546875,1.660234375,2.0059003601074217,global,-0.5,0,0.0,-30.241919273708678,9.018576195354566,-21.223343078354112,0.2016499936580658,0.04994596392329576,0.17829999327659607,0.07729038099125853,-0.07729038099125853,0.038550067280286426,0.18050000071525574,0.1670999974012375,0.02371402196282786,0.15459999442100525,0.1256999969482422,0.3930906969591975,-0.07058497454524038,0.07119254950865109,0.014456407471001166
3_590,3,48.2777,-122.46978,FL,40.0,20,8.484375,1.266875,2.149728515625,global,-0.5,0,0.0,-30.241919273708678,9.018576195354566,-21.223343078354112,0.2016499936580658,0.04994596392329576,0.17829999327659607,0.07729038099125853,-0.07729038099125853,0.038550067280286426,0.18050000071525574,0.1670999974012375,0.02371402196282786,0.15459999442100525,0.1256999969482422,0.3930906969591975,-0.07058497454524038,0.07119254950865109,0.014456407471001166
3_590,3,48.2777,-122.46978,FL,75.0,50,9.5,1.41,6.6975,global,-0.5,0,0.0,-30.241919273708678,9.018576195354566,-21.223343078354112,0.2016499936580658,0.04994596392329576,0.17829999327659607,0.07729038099125853,-0.07729038099125853,0.038550067280286426,0.18050000071525574,0.1670999974012375,0.02371402196282786,0.15459999442100525,0.1256999969482422,0.3930906969591975,-0.07058497454524038,0.07119254950865109,0.014456407471001166
30_843,30,55.26366,-132.995,SG,7.5,15,30.33203125,1.5109134140128762,6.8743609334824125,global,4.5,5,3.251991033554077,-28.917019775869992,7.599026054749842,-21.31799372112015,0.35920000076293945,0.012718576774036185,0.2750000059604645,0.15736651684051006,-0.15736651684051006,0.002782603882211067,0.2883000075817108,0.2867000102996826,0.002232554309880107,0.20990000665187836,0.15539999306201935,0.6185161131039262,-0.12663748996853824,0.13425448054304515,0.08033493569195271
30_843,30,55.26366,-132.995,SG,22.5,15,32.9296875,1.468671875,7.254435882568361,global,4.5,5,3.251991033554077,-28.917019775869992,7.599026054749842,-21.31799372112015,0.35920000076293945,0.012718576774036185,0.2750000059604645,0.15736651684051006,-0.15736651684051006,0.002782603882211067,0.2883000075817108,0.2867000102996826,0.002232554309880107,0.20990000665187836,0.15539999306201935,0.6185161131039262,-0.12663748996853824,0.13425448054304515,0.08033493569195271
30_843,30,55.26366,-132.995,SG,40.0,20,33.5,1.46,9.782,global,4.5,5,3.251991033554077,-28.917019775869992,7.599026054749842,-21.31799372112015,0.35920000076293945,0.012718576774036185,0.2750000059604645,0.15736651684051006,-0.15736651684051006,0.002782603882211067,0.2883000075817108,0.2867000102996826,0.002232554309880107,0.20990000665187836,0.15539999306201935,0.6185161131039262,-0.12663748996853824,0.13425448054304515,0.08033493569195271
30_843,30,55.26366,-132.995,SG,75.0,50,33.5,1.46,24.455,global,4.5,5,3.251991033554077,-28.917019775869992,7.599026054749842,-21.31799372112015,0.35920000076293945,0.012718576774036185,0.2750000059604645,0.15736651684051006,-0.15736651684051006,0.002782603882211067,0.2883000075817108,0.2867000102996826,0.002232554309880107,0.20990000665187836,0.15539999306201935,0.6185161131039262,-0.12663748996853824,0.13425448054304515,0.08033493569195271
30_844,30,55.19286,-132.9,SG,7.5,15,9.67578125,1.369921875,1.9882596588134769,global,3.5,4,2.464472770690918,-27.32058204994436,7.039307976587843,-20.281274073356517,0.21379999816417694,0.1742473838344029,0.19165000319480896,0.1373289355099671,-0.1373289355099671,0.12419825235008258,0.2409999966621399,0.18774999678134918,0.08600269220464458,0.18279999494552612,0.14305000007152557,0.46165639938861136,-0.04545541636049742,0.023634686321899943,0.018312971723079677
30_844,30,55.19286,-132.9,SG,22.5,15,6.984375,1.8209375,1.9077165527343751,global,3.5,4,2.464472770690918,-27.32058204994436,7.039307976587843,-20.281274073356517,0.21379999816417694,0.1742473838344029,0.19165000319480896,0.1373289355099671,-0.1373289355099671,0.12419825235008258,0.2409999966621399,0.18774999678134918,0.08600269220464458,0.18279999494552612,0.14305000007152557,0.46165639938861136,-0.04545541636049742,0.023634686321899943,0.018312971723079677
