profile_id,dataset,latitude,longitude,embedding_sim_to_cluster_0,embedding_sim_to_cluster_1,embedding_sim_to_cluster_2,embedding_sim_to_cluster_3,embedding_sim_to_cluster_4,embedding_max_sim,embedding_best_cluster
1067,Janousek,49.04697,-123.04689,0.49478315662368555,0.840470304261675,0.46522089335465544,0.2584984800563879,0.7889016347933687,0.840470304261675,1
1068,Janousek,49.04811,-123.04428,0.5475398776050078,0.877942659119659,0.42324861734621316,0.2932008909127649,0.7515437135087881,0.877942659119659,1
1069,Janousek,49.04878,-123.04572,0.47450137182305996,0.8355508209440062,0.4444138252808581,0.24026466953229475,0.8070390383604168,0.8355508209440062,1
107,Janousek,48.5479,-122.5108,0.8570510537489316,0.48991440526603636,0.29318389783473225,0.9645854212386191,0.271780795511231,0.9645854212386191,3
1070,Janousek,49.04656,-123.04444,0.6815287552374281,0.8923782176482612,0.42401120462928565,0.42925210527216195,0.6887981325189709,0.8923782176482612,1
1071,Janousek,49.04753,-123.04361,0.508146962346053,0.8566997739840457,0.4489329196291442,0.27238032350139735,0.7604869553024028,0.8566997739840457,1
1072,Janousek,49.04658,-123.04183,0.527825593112927,0.8479657918342329,0.3968963284390628,0.26132422296405067,0.7374910990471284,0.8479657918342329,1
1073,Janousek,49.03,-123.0435,0.8681162688015859,0.512457216303443,0.3071939573849403,0.9518098793756435,0.3085544214751479,0.9518098793756435,3
1074,Janousek,49.04339,-123.04869,0.5466123155529058,0.8348767628536301,0.4690398682797731,0.30554627639153675,0.8102617524044127,0.8348767628536301,1
108,Janousek,48.5479,-122.511,0.8586872483974619,0.4902048661078354,0.2952179375709472,0.9649549820307093,0.26855460845027007,0.9649549820307093,3
109,Janousek,48.3318,-122.4177,0.5770336595707899,0.8490909390923336,0.43402210290424537,0.38538734649427525,0.6473279951888115,0.8490909390923336,1
1097,Janousek,43.73521,-124.11925,0.5522571305393946,0.7783789765580268,0.32367193251790277,0.34885283780794735,0.7111849802080339,0.7783789765580268,1
11,Janousek,38.2007,-122.0285,0.20048486858514142,0.3657602822714955,0.055455953060182916,0.11766679946729713,0.23756539758719364,0.3657602822714955,1
110,Janousek,48.3319,-122.4176,0.5264412710073204,0.8346945294015506,0.4541373661392041,0.3316396317824231,0.6724140052826965,0.8346945294015506,1
1100,Janousek,40.68531,-124.27169,0.6582473586127863,0.7483820628277412,0.26840645507468397,0.5005438750520922,0.4580877006371045,0.7483820628277412,1
1101,Janousek,40.62911,-124.31381,0.5192940703287138,0.7521380906845646,0.26803255211284316,0.33078758105687933,0.4959805618288038,0.7521380906845646,1
1102,Janousek,40.63481,-124.26786,0.48233349019713345,0.6739114074407716,0.2974389753697768,0.31515323473645546,0.659448948265105,0.6739114074407716,1
1103,Janousek,30.45514,-116.02961,0.2885883260739796,0.4250590123432149,0.12589097843299527,0.18418346766784577,0.20829243002147405,0.4250590123432149,1
1105,Janousek,30.45512,-116.03055,0.24494985224819654,0.4123119666057424,0.13850039917463078,0.149195096163013,0.20943452174156388,0.4123119666057424,1
111,Janousek,48.3321,-122.4174,0.5139817008782923,0.8438303197494673,0.4817275150741708,0.3155682620096909,0.6948369577149875,0.8438303197494673,1
112,Janousek,48.3323,-122.4173,0.5116258677202676,0.8477729593295146,0.4937621475554553,0.310981209783872,0.71176942708008,0.8477729593295146,1
1121,Janousek,34.09917,-119.0807,0.2926732868394484,0.4400580597768125,0.11666078631864074,0.18234355689753468,0.28960834891260323,0.4400580597768125,1
1122,Janousek,34.0987,-119.081,0.3409488802980026,0.46471203664174643,0.1094631252813545,0.23456461763596878,0.2744896615908653,0.46471203664174643,1
1123,Janousek,34.09842,-119.08142,0.33685849693413533,0.4323743819823768,0.10369372898968153,0.2427197911120882,0.2566620923918982,0.4323743819823768,1
113,Janousek,48.3324,-122.4172,0.5125573591415248,0.8419001174648058,0.4594719408768638,0.31032818931843825,0.7104354619052287,0.8419001174648058,1
114,Janousek,48.3326,-122.417,0.5126104375101727,0.8417604442377796,0.4603114756177546,0.2930372819075468,0.7897739619882607,0.8417604442377796,1
115,Janousek,43.3196,-124.3313,0.4746823973508283,0.5406788667910324,0.5357972349456012,0.3596698270901,0.5283912060164146,0.5406788667910324,1
1153,Janousek,38.31345,-123.05528,0.7692728876157745,0.35302178848119015,0.11628203962360965,0.8445107787605399,0.1136989753803891,0.8445107787605399,3
1154,Janousek,38.31145,-123.05628,0.7527480487455511,0.3208223424561827,0.11114283550285177,0.8663442106762974,0.09492349217188367,0.8663442106762974,3
1155,Janousek,38.32145,-123.05328,0.7512814426567471,0.32370681101915216,0.12801812746365565,0.8834645581362505,0.10138244546780924,0.8834645581362505,3
1156,Janousek,38.3119,-123.05432,0.752066058049524,0.31498076907057687,0.11195790320389754,0.8836355920404907,0.09887419971891191,0.8836355920404907,3
116,Janousek,43.3195,-124.3315,0.4960377753721863,0.5903862489881301,0.5155535051028249,0.3588650151371112,0.5587461890471086,0.5903862489881301,1
1162,Janousek,38.31245,-123.05432,0.7638013338879982,0.3330682870232033,0.11169067881655229,0.8716705240625012,0.10234781455915617,0.8716705240625012,3
1164,Janousek,37.9186,-122.688,0.4248926773879112,0.606566955152762,0.1908468915532291,0.2587305049118239,0.3617542450855063,0.606566955152762,1
1165,Janousek,37.9185,-122.6876,0.4464354362373402,0.580692522925291,0.16986076738178618,0.28887093324587976,0.3250111303391492,0.580692522925291,1
1166,Janousek,38.20002,-122.03369,0.23578767417908877,0.41774938202509354,0.10886936814046452,0.14974307723393337,0.26229884216892535,0.41774938202509354,1
